Card 180: 12 42 91 75 77 56 92 58 51 99 | 38 66 35 19 51 90 73  3 49 81 92 10 77 48 83 58 78 99 54 72 29 47 69 34 56
Card 181: 15 26 91 99 68 10 89 79 80 98 | 33 78  6 84 91 99 42 66 26 15 89 39 80 29 98 10 53 17 56 31 59 35 51 79 68
Card 182: 75  8 59 52 93 56 14 29 18 84 | 68 14 10 56  1 78 11 84 69 36 13 93 21  8 65 31 44 18 50 53  2  4 38 88 75
Card 183: 75 72 67 62 88 12 44 69  3 64 | 62 14 70 41 95 11  5 15 67 35 79 46 49 93 64  2 18 34 21 94 44  6 76 10 72
Card 184: 86 33  8 63 89 57 81 61 21  1 | 49 80 47 26 39 40 67 25 90 64 24 91 37 95 28  5 15 50 66 73 19 33  9 97 54
Card 185: 61 96  4 67 63 22 49 26  6 45 |  1 48 72 52 91  5 77  6 26 57 33 75 71 21 22 73 66 74 54 11 65 19 37 67  4
Card 186: 19 10 50 72 54 85 38 31 28 15 | 64 20 30 78 74 31 83 46 43 12 28 36 84 11 66 96 75  7 76 93  2 18 42 38 86
Card 187: 37 68 16 30 95 54 73 20 43 32 |  7  8 62 54 26 33 24 43 57 99 31 23 36  3 15 45 55 75 37 95 29 27  5 46 67
Card 188: 33 20 43 74 98 62 11 84 97 69 | 69 92 30 64 72  2 20 46 31 88 43 50 79  1 53  9 17 81 57 65 67 28 74 90 34
Card 189: 61 87 63 36 35 72 26 28  7 81 |  6 66 52 40 56 80 92 58 13 10 69 93 98 99 60 88 39 49  9 42 15 33 68  3 23
Card 190: 78 91 72 67 59 99 42 32  1 60 | 47 85 79 17 22 28 68 18 21 45 87 92  9  7 46  4 34 70 29 40 69 74 62 71  5
Card 191: 16 48 31 54 96 68 61  8 17 66 | 46 66 88 70  4 77 99 22 15 59 74  2  3  1 64 26 83 10 78 23 82 29 63 65 92
Card 192: 67 82 32 99 43 58 18 51 57 53 |  7 33 49 21 75 62 23 63 87 20 54 88  3 35 97 17 89 96 91 80 10 22 95  1 48
Card 193: 26 51 55 42 14 31 58 68  8 99 | 19 90 31 26  8 51 16 99 68 79 64 58  3 39 71 83 27 25 15 45 72 59 55 14 95
Card 194: 80 66 34 35  6 61 70 16 17 89 | 69 40 76 34 56 72 97 48 59 74 18 62 22 28  4 67 75 35 29 24 31 53 58 11 16
Card 195: 95 17 24 31 47 66 68 97 94 73 | 19 62 61 53 48 24 78 60 26 71 59 95 79 47 18 64 44  1 83  8  2 34 21 69 81
Card 196: 46 48 79 80 21 12  6 74 75 36 |  5 26 16 89  2  8 92  3 61 30 42 99 12 41  4 35 10 40 84 53 82 22 73 19 20
Card 197:  7 77 19 60 25 30  6  1 35 27 | 49 79 83 32  6 38 77  5 10 48 25 78 19  4 51 12  1  7 68 23 56 60 11 57 27
Card 198: 49 36 93 56 47 94 23 10 45 12 | 55 49 93 12 56 62 77 30 51 94 36  7 39  5 58 18 26 81 23 47 91  1 45 10 84
Card 199: 34 24 33 74 17 76 57 77 44 56 | 80 78 15  5 22 44 33 13 92 35  3 10 34  7 30 12 16 75 76 31 99 11 61 50 45
Card 200:  5 39 53 88 71 70 89 92 64 13 |  1 68 12 39 88 57 92 61 23 40 45 30  5 53 71  3 96 67 54 14 89 70 97 64 51
Card 201:  7 67 93 60  6 36 71 31 81 89 | 38 46 14 11 68 41  4 37 63 60 71 78 97 29 66 57 49 27 39 76  6  7 36 59 99
Card 202: 94 24 81 14 27 51 34 97  6 23 | 31 10 81 59 51 42 94  2 23 20 43 14 96 68 97 49 24 33 34 87 38 60 82 66 27
Card 203: 37 24 75 91 72 29 33 28 94 84 | 72  7 94 73 36 11 41 48 96  1 37 25 28  8 29 34 18 87 76 66 33 98 59 24 35
Card 204: 53 42 58 63  3 49 77 25 36 66 | 62 46  7  2 42 36 63 86  1 15  3 30  8 77  9  5 70 73 97 93 55  6 28 39 91
Card 205:  2 21 51 89 80 42 10 83 36 33 | 12 97 24 23 30 69 39 77 20 32 31 47  8 28 42 34 50 21 10 76 91 45 98 29 73
Card 206: 23 81 70 32 76 55 85 60 83 42 |  6 25 29 21 20 45 66 36 10 52 91 46 59 64 53 14 63 98 35 30 82 93 65 87 58
Card 207: 67 88 35  9 86 83 66 72 85  1 | 78 94 65 31 95 41 43 71  9 80 24 51 11  8 16 61 50 64 75 66 30 39 37 15 86
Card 208: 41 54 96 97 65 57 84 28 67 77 | 83 41 80 98 73 86 55  4 64 48 57 35 28 59 54 79 58 10 40 19  2 81 72  3 30
Card 209: 74  3 40 51 39 68 60 85 63 11 | 75 14 83 78 28 58 86 25 45 43 79 71 23 94 76 89 84 15 32 87 72 21 26 65 50
Card 210: 10 13 69 85 17 52 50 98 95 41 | 90 74 94 71 10 84 67  1 32 31 87 64 62 27 34 75 80  3 60 58 82 20 28 17 92
Card 211: 61 30 95 15 73 81 69 52 26  3 | 59  8 35 56 83  5 41 71 45  4 91 73 51 93 90 89 72 28 98  9  2 18 40 47 16
Card 212: 98 19 95 93 62 76 36 70  1 55 |  5 22 21 58 75 85 31 67 49 73 47 90 34 24 99 37 50 11 23 48 96 87  6 29 91
